var_1,description_1,var_2,description_2,label
Left Sulcus Temporal Transverse Thickness From Qdec,,lh_G_temp_sup-G_T_transv_meancurv,Left_gyrus_temp_sup-G_T_transv_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Right Lateralorbitofrontal Meancurv From Qdec,,Alcohol,,0
Right Lingual Meancurv From Qdec,,rh_lingual_meancurv,Right_lingual_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Precentral Area From Qdec,,rh_(caudalmiddlefrontal)MeanCurv,,0
Left Sulcus Interm Prim-Jensen Volume From Qdec,,rh_S_interm_prim-Jensen_meancurv,Right_sulcus_interm_prim-Jensen_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Banks Of The Superior Temoral Sulcus Cortical Mean Volume,,lh_bankssts_volume,Left_banks_of_the_superior_temoral_sulcus_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Right Parsopercularis Area,,rh_(parsopercularis)SurfArea,,1
Stroke,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,BCSTROKE,10. Did subject have a stroke?,1
Left Gyrus Orbital Meancurv From Qdec,,(G_orbital)MeanCurv,,1
Left Cuneus Volume Gray Matter,,(G_precuneus)SurfArea,,0
Right Gyrus Temp Sup-Plan Polar Volume From Qdec,,(G_temp_sup-Plan_polar)GrayVol,,1
Left Hippocampal-fissure Volume,Left_hippocampal-fissure,left_hippocampal-fissure,Left_hippocampal-fissure-FreeSurfer(v6Beta),1
Left Insula Mean Cortical Thickness,,lh_insula_thickness,Left_insula_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Right Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,rh_G_and_S_cingul-Mid-Post_volume,Right_gyrus_and_sulcus_cingul-Mid-Post_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Sulcus Orbital Med-olfact Thickness From Qdec,,rh_S_orbital_med-olfact_thickness,Right_sulcus_orbital_med-olfact_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Gyrus Subcallosal Thickness From Qdec,,(G_subcallosal)ThickAvg,,1
Left Gyrus Oc-temp Med-Lingual Meancurv From Qdec,,lh_G_oc-temp_med-Lingual_meancurv,Left_gyrus_oc-temp_med-Lingual_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Subcallosal Volume From Qdec,,lrsubcav,,1
Right Sulcus Oc-temp Med And Lingual Volume From Qdec,,rh_S_oc-temp_med_and_Lingual_volume,Right_sulcus_oc-temp_med_and_Lingual_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Lateralorbitofrontal Mean Cortical Thickness,,ST91SA,Surface Area (aparc.stats) of RightInferiorTemporal,0
Left Caudate Volume,,(G_front_inf-Orbital)SurfArea,,0
Right Sulcus Pericallosal Volume From Qdec,,lh_G_temp_sup-Lateral_area,,0
Left Gyrus Oc-temp Med-Lingual Volume From Qdec,,lh_superiortemporal_volume,Left_superiortemporal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Gyrus Subcallosal Area From Qdec,,rh_G_subcallosal_area,Right_gyrus_subcallosal_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Right Gyrus Cingul-Post-dorsal Thickness From Qdec,,rh_entorhinal_area,Right_entorightinal_area_from_Qdec_rh.aparc.area_file,0
Left Sulcus Oc-temp Lat Area From Qdec,,lh_S_oc-temp_lat_area,Left_sulcus_oc-temp_lat_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Right Lateralorbitofrontal Mean Cortical Thickness,,right_presubiculum,Right_presubiculum-FreeSurfer(v6Beta),0
Right Sulcus Oc Middle And Lunatus Thickness From Qdec,,rh_S_oc_middle_and_Lunatus_thickness,Right_sulcus_oc_middle_and_Lunatus_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
White-matter-left-lateralorbitofrontal-from Qdec Wmparc,,lh_G_temporal_inf_volume,,0
Right Pole Occipital Area From Qdec,,rh_Pole_occipital_area,Right_Pole_occipital_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Pars Orbitalis Gray Matter Volume,,LPARORBM,,0
Left Gyrus Temp Sup-G T Transv Thickness From Qdec,,lh_G_temp_sup-G_T_transv_thickness,Left_gyrus_temp_sup-G_T_transv_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Sulcus Temporal Transverse Meancurv From Qdec,,(G_rectus)MeanCurv,,0
Right Sulcus Interm Prim-Jensen Area From Qdec,,rh_G_Ins_lg_and_S_cent_ins_volume,,0
Right Gyrus Oc-temp Med-Lingual Thickness From Qdec,,rh_G_oc-temp_med-Lingual_thickness,,1
Left Gyrus Subcallosal Volume From Qdec,,(G_subcallosal)GrayVol,,1
Left Entorightinal Volume From Qdec aparc,,rh_S_circular_insula_sup_area,,0
Left Superior Parietal Gray Matter Volume,,ST13CV,Cortical Volume (aparc.stats) of LeftBankssts,0
Left Inferiorparietal Volume From Qdec aparc,,lh_inferiorparietal_volume,Left_inferiorparietal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Entorightinal Meancurv From Qdec,,fu_year,,0
Education,The number of education years that a subject has competed.,Eduy,Years of education,1
Right Sulcus Parieto Occipital Volume From Qdec,,ST13CV,Cortical Volume (aparc.stats) of LeftBankssts,0
Fifth Ventricle Volume,,(5th-Ventricle)Volume_mm3,,1
Left Transversetemporal Meancurv From Qdec,,lh_(transversetemporal)MeanCurv,,1
White-matter-Right-parahippocampal-from Qdec Wmparc,,lh_(parstriangularis)ThickAvg,,0
Left Sulcus Frontal Sup Thickness From Qdec,,lh_S_pericallosal_area,,0
Left Sulcus Collat Transv Anterior Thickness From Qdec,,lh_S_collat_transv_ant_thickness,Left_sulcus_collat_transv_anterior_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Gyrus Frontal Middle Thickness From Qdec,,lh_G_front_middle_thickness,Left_gyrus_frontal_middle_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Sulcus Frontal Middle Thickness From Qdec,,ST90CV,Cortical Volume (aparc.stats) of RightInferiorParietal,0
Right Lateraloccipital Mean Cortical Thickness,,rh_lateraloccipital_thickness,,1
Alzheimer’s Disease Assessment Scale 13-item (ADAS13),"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 13 Trials 1, 2, 3.",ADAS13,,1
Left Parahippocampal Area,,ST44SA,Surface Area (aparc.stats) of LeftParahippocampal,1
Left Sulcus Temporal Inferior Volume From Qdec,,lh_S_temporal_inf_volume,Left_sulcus_temporal_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Superior Frontal Area,,rh_superiorfrontal_area,Right_superiorfrontal_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Right Gyrus Oc-temp Med-Lingual Thickness From Qdec,,rh_G_oc-temp_med-Lingual_thickness,Right_gyrus_oc-temp_med-Lingual_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Caudal Middle Frontal Area,,lh_caudalmiddlefrontal_area,,1
White-matter-left-insula-from Qdec Wmparc,,Country_of_Residence,,0
Right Gyrus Cingul-Post-dorsal Area From Qdec,,rh_S_collat_transv_post_area,,0
Right Insula Meancurv From Qdec,,rh_insula_meancurv,Right_insula_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Sulcus Orbital-H Shaped Volume From Qdec,,rh_S_orbital-H_Shaped_volume,Right_sulcus_orbital-H_Shaped_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Caudalmiddlefrontal Volume From Qdec aparc,,wm-rh-parsopercularis,White-matter-Right-parsopercularis-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Entorightinal Mean Cortical Thickness,,ST83TA,Thickness Average (aparc.stats) of RightEntorhinal,1
Verbal fluency tests (Semantic) Vegetable or Fruits,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,RTRTEM,,0
White-matter-left-superiorparietal-from Qdec Wmparc,,lh_posteriorcingulate_volume,Left_posteriorcingulate_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Participant ID,An alphanumeric identifier assigned to a specific patient.,CONP_ID,Participant identification code in the Open/Registered data repositories,1
Right Hippocampus Volume,,Hippo_Vol_Dx(mm^3),,1
Right Gyrus Temp Sup-Lateral Area From Qdec,,rh_G_temp_sup-Lateral_area,Right_gyrus_temp_sup-Lateral_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Sulcus Collat Transv Anterior Thickness From Qdec,,(S_oc_middle_and_Lunatus)MeanCurv,,0
Right Gyrus Pariet Inf-Supramar Meancurv From Qdec,,ST35TA,Thickness Average (aparc.stats) of LeftLateralOccipital,0
Fifth Ventricle Volume,,rh_G_and_S_cingul-Mid-Ant_meancurv,,0
Left Sulcus Collat Transv Anterior Volume From Qdec,,(Lat_Fis-ant-Horizont)GrayVol,,0
White-matter-Right-posteriorcingulate-from Qdec Wmparc,White-matter-Right-posteriorcingulate-from_Qdec_wmparc.volume.stats_file,wm-rh-posteriorcingulate,White-matter-Right-posteriorcingulate-from_Qdec_wmparc.volume.stats_file,1
RightCortexVol From Qdec Aseg,,rh_S_orbital_med-olfact_area,Right_sulcus_orbital_med-olfact_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Right Pars Triangularis Gray Matter Volume,,lh_(parstriangularis)GrayVol,,1
PET-hypoperfusion: temporal left,,lh_S_front_sup_meancurv,Left_sulcus_frontal_sup_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Paracentral Grey Matter Volume,,lh_S_oc_middle_and_Lunatus_thickness,,0
Left Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,lh_G_and_S_cingul-Ant_area,Left_gyrus_and_sulcus_cingul-Ant_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Gyrus And Sulcus Occipital Inferior Thickness From Qdec,,lh_G_and_S_occipital_inf_thickness,,1
Right Sulcus Circular Insula Sup Volume From Qdec,,rh_S_circular_insula_sup_volume,Right_sulcus_circular_insula_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Sulcus Central Volume From Qdec,,RINFPARM,,0
Left Gyrus Frontal Inf-Opercular Thickness From Qdec,,(G_occipital_middle)GrayVol,,0
Left Sulcus Frontal Sup Area From Qdec,,lh_S_front_sup_area,Left_sulcus_frontal_sup_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
Right Parahippocampal Gray Matter Volume,,lh_(isthmuscingulate)GrayVol,,0
Left Middle Temporal Gray Matter Volume,,lh_S_pericallosal_volume,,0
White-matter-Right-lateralorbitofrontal-from Qdec Wmparc,,wm-rh-lateralorbitofrontal,,1
White-matter-left-parsopercularis-from Qdec Wmparc,,lh_lateralorbitofrontal_meancurv,Left_lateralorbitofrontal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Hospital Anxiety and Depression Scale (HADs) (Depression),Hospital Anxiety and Depression Scale (HADS) Total score depression.,rh_S_orbital_med-olfact_thickness,Right_sulcus_orbital_med-olfact_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
White-matter-Right-parsorbitalis-from Qdec Wmparc,White-matter-Right-parsorbitalis-from_Qdec_wmparc.volume.stats_file,wm-rh-parsorbitalis,White-matter-Right-parsorbitalis-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Smoking,,(G_front_inf-Triangul)SurfArea,,0
Right Gyrus And Sulcus Transv Frontopol Area From Qdec,,(G_and_S_transv_frontopol)SurfArea,,1
Left Gyrus Postcentral Volume From Qdec,,lh_G_occipital_sup_thickness,Left_gyrus_occipital_sup_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Frontalpole Meancurv From Qdec,,lh_frontalpole_meancurv,,1
Right Gyrus Precentral Thickness From Qdec,,rh_G_precentral_thickness,Right_gyrus_precentral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Functional Activities Questionnaire (FAQ),Functional Activities Questionnaire (FAQ) Total Score.,rh_parahippocampal_volume,,0
Left Sulcus Temporal Transverse Area From Qdec,,lh_S_temporal_transverse_area,Left_sulcus_temporal_transverse_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
CC Posterior From Qdec Aseg,,CC_Posterior,,1
Left Posterior Cingulate Mean Cortical Thickness,,lh_posteriorcingulate_thickness,,1
Clinical Dementia Rating (CDR),"A standardized rating scale developed by John C. Morris in 1997 to evaluate the severity of an individual's cognitive impairment. This instrument contains 6 areas which include memory, orientation, judgment and problem solving, community affairs, home and hobbies, and personal care. Each item is rated on a scale from 0 to 3 with 0 being none and 3 being severe.",CDRGLOB,,1
Left Gyrus Temporal Inferior Meancurv From Qdec,,lh_G_temporal_inf_meancurv,,1
Father AD,,lh_G_and_S_occipital_inf_meancurv,Left_gyrus_and_sulcus_occipital_inferior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Banks Of The Superior Temoral Sulcus Thickness,,ST72TA,Thickness Average (aparc.stats) of RightBankssts,1
Left Medialorbitofrontal Meancurv From Qdec,,lh_medialorbitofrontal_meancurv,Left_medialorbitofrontal_meancurv_from_Qdec_lh.aparc.meancurv_file,1
Left Sulcus Oc Middle And Lunatus Area From Qdec,,Physical Activity.Days per week doing vigorous activity during leisure time,"As part of Recreation, sport and leisure, time spent doing vigorous activity answered in days per week",0
Left Postcentral Meancurv From Qdec,,lh_(postcentral)MeanCurv,,1
Right Gyrus Frontal Inf-Opercular Thickness From Qdec,,lh_S_precentral-inf-part_volume,Left_sulcus_precentral-inf-part_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Sulcus Temporal Inferior Meancurv From Qdec,,rh_S_temporal_inf_meancurv,Right_sulcus_temporal_inferior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Education,The number of education years that a subject has competed.,EDUC,,1
Right Parsopercularis Meancurv From Qdec,,(S_intrapariet_and_P_trans)ThickAvg,,0
Right Gyrus Postcentral Meancurv From Qdec,,llentav,,0
Left Entorightinal Mean Cortical Thickness,,lh_(entorhinal)ThickAvg,,1
Alzheimer’s Disease Assessment Scale 13-item (ADAS13),"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 13 Trials 1, 2, 3.",ADAS_Total_Raw_score,,1
Right Hippocampus Volume,,ST88SV,Subcortical Volume (aseg.stats) of RightHippocampus,1
Right Inferiorparietal Mean Cortical Thickness,,rh_inferiorparietal_thickness,Right_inferiorparietal_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Left Frontal Pole Gray Matter Volume,,ST25CV,Cortical Volume (aparc.stats) of LeftFrontalPole,1
Left Pallidum Volume,,rh_S_cingul-Marginalis_thickness,Right_sulcus_cingul-Marginalis_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Entorhinal Gray Matter Volume,,lh_(entorhinal)GrayVol,,1
Left Transverse Temporal Area,,lh_(transversetemporal)SurfArea,,1
Left Sulcus Frontal Sup Volume From Qdec,,lh_superiortemporal_meancurv,Left_superiortemporal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Brain Volume,,Whole_Brain_Volume(mm^3),Whole_Brain_Volume(mm^3),1
Left Temporal Pole Thickness,,ST60TA,Thickness Average (aparc.stats) of LeftTemporalPole,1
Left Sulcus Temporal Sup Area From Qdec,,rh_G_orbital_area,,0
Right Gyrus Precentral Thickness From Qdec,,(G_precentral)ThickAvg,,1
Right Sulcus Orbital-H Shaped Meancurv From Qdec,,lh_(precentral)ThickAvg,,0
Left Sulcus Frontal Middle Volume From Qdec,,lh_S_front_middle_volume,,1
Right Gyrus Oc-temp Med-Lingual Meancurv From Qdec,,rh_G_oc-temp_med-Lingual_meancurv,Right_gyrus_oc-temp_med-Lingual_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
SupraTentorialVol From Qdec Aseg,,SupraTentorialVol,SupraTentorialVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Heart Condition,A hollow organ located slightly to the left of the middle portion of the chest. It is composed of muscle and it is divided by a septum into two sides: the right side which receives de-oxygenated blood from the body and the left side which sends newly oxygenated blood to the body. Each side is composed of two chambers: the atrium (receiving blood) and ventricle (ejecting blood).,lh_S_postcentral_area,Left_sulcus_postcentral_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Sulcus Intrapariet And P Trans Area From Qdec,,lh_G_and_S_transv_frontopol_area,Left_gyrus_and_sulcus_transv_frontopol_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Sulcus Temporal Transverse Area From Qdec,,wm-lh-parahippocampal,White-matter-left-parahippocampal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Lat Fis-ant-Horizont Thickness From Qdec,,rh_Lat_Fis-ant-Horizont_thickness,Right_Lat_Fis-ant-Horizont_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Lat Fis-ant-Vertical Thickness From Qdec,,(G_precentral)GrayVol,,0
Right Sulcus Subparietal Volume From Qdec,,(S_subparietal)GrayVol,,1
Left Rostral Middle Frontal Area,,lh_rostralmiddlefrontal_area,Left_rostralmiddlefrontal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Left Sulcus Suborbital Meancurv From Qdec,,lh_S_temporal_transverse_thickness,Left_sulcus_temporal_transverse_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Lateral Ventricle Volume,,RLATVENT,,1
Heart Condition,A hollow organ located slightly to the left of the middle portion of the chest. It is composed of muscle and it is divided by a septum into two sides: the right side which receives de-oxygenated blood from the body and the left side which sends newly oxygenated blood to the body. Each side is composed of two chambers: the atrium (receiving blood) and ventricle (ejecting blood).,SEX,Subject's sex:,0
Left Lateral Orbitofrontal Cortical Mean,,lh_G_and_S_cingul-Mid-Post_meancurv,,0
Left Sulcus Frontal Sup Meancurv From Qdec,,lh_S_front_sup_meancurv,,1
Left Hippocampus Volume,,ST26CV,Cortical Volume (aparc.stats) of LeftFusiform,0
White-matter-Right-parstriangularis-from Qdec Wmparc,White-matter-Right-parstriangularis-from_Qdec_wmparc.volume.stats_file,wm-rh-parstriangularis,White-matter-Right-parstriangularis-from_Qdec_wmparc.volume.stats_file,1
Left Thalamus Volume,,ST74TA,Thickness Average (aparc.stats) of RightCaudalMiddleFrontal,0
Left Superiortemporal Meancurv From Qdec,,lh_S_temporal_sup_thickness,Left_sulcus_temporal_sup_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
"Ears, Nose and Throat",-,lh_lateralorbitofrontal_volume,Left_lateralorbitofrontal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Gyrus Occipital Middle Volume From Qdec,,(G_temp_sup-Plan_tempo)ThickAvg,,0
Right Gyrus Occipital Middle Area From Qdec,,rh_G_occipital_middle_area,,1
Left Gyrus Frontal Inf-Triangul Meancurv From Qdec,,lh_G_front_inf-Triangul_meancurv,,1
Right Sulcus Cingul-Marginalis Volume From Qdec,,lh_rostralmiddlefrontal_volume,,0
Left Sulcus Oc-temp Lat Volume From Qdec,,lh_lingual_volume,Left_lingual_volume_from_Qdec_lh.aparc.volume.stats_file,0
Left Sulcus Temporal Inferior Thickness From Qdec,,(S_temporal_inf)ThickAvg,,1
Left Pericalcarine Area,,lh_(pericalcarine)SurfArea,,1
Right Gyrus Oc-temp Med-Parahip Volume From Qdec,,ST65SV,Subcortical Volume (aseg.stats) of LeftVentralDC,0
Left Sulcus Occipital Anterior Thickness From Qdec,,lh_S_temporal_transverse_area,Left_sulcus_temporal_transverse_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.","Demographic.E3 allele, Demographic.E2 allele, Demographic.E4 allele",,1
