var_1,description_1,var_2,description_2,label
Left Sulcus Oc Sup And Transversal Thickness From Qdec,,lh_S_oc_sup_and_transversal_thickness,,1
Left Sulcus Calcarine Volume,,rh_S_circular_insula_inf_volume,Right_sulcus_circular_insula_inferior_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Superior Temporal Mean Cortical Thickness,,lh_(insula)ThickAvg,,0
Left Postcentral Mean Cortical Thickness,,ST38TA,Thickness Average (aparc.stats) of LeftLingual,0
Right Superior Frontal Gray Matter Volume,,RightSuperiorfrontal,Volume of right superior frontal,1
Left Transverse Temporal Area,,lh_transversetemporal_area,,1
Right Gyrus And Sulcus Cingul-Mid-Ant Meancurv From Qdec,,rh_G_and_S_cingul-Mid-Ant_meancurv,Right_gyrus_and_sulcus_cingul-Mid-Ant_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Inferiorparietal Volume From Qdec aparc,,lh_(inferiorparietal)GrayVol,,1
Left Postcentral Area,,lh_postcentral_area,Left_postcentral_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Montreal Cognitive Assessment (MoCA),"A standardized rating scale developed by Ziad Nasreddine in 1996 to screen for mild cognitive dysfunction and impairment. This instrument assesses the following cognitive domains: attention and concentration, executive functions, memory, language, visuoconstructional skills, conceptual thinking, calculations, and orientation.",rh_G_and_S_cingul-Mid-Ant_volume,Right_gyrus_and_sulcus_cingul-Mid-Ant_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Right Whole Hippocampus Volume,,rh_S_oc-temp_lat_meancurv,Right_sulcus_oc-temp_lat_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Right Pallidum Volume,,Medical History.Depression,Depression,0
Left Gyrus And Sulcus Frontomargin Thickness From Qdec,,rh_G_and_S_frontomargin_thickness,Right_gyrus_and_sulcus_frontomargin_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
White-matter-left-rostralanteriorcingulate-from Qdec Wmparc,,wm-lh-rostralanteriorcingulate,,1
Left Entorightinal Meancurv From Qdec,,Left-Pallidum,Left-Pallidum_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",DXCHANGE,"1.  Which best describes the participant's change in cognitive status from last visit to current visit?  At Screening Visit, indicate initial diagnosis using one of the 'Stable' options.",1
Right Gyrus Ins Lg And Sulcus Cent Ins Thickness From Qdec,,rh_G_Ins_lg_and_S_cent_ins_thickness,Right_gyrus_Ins_lg_and_sulcus_cent_ins_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
BrainSegVolNotVent From Qdec Aseg,,BrainSegVolNotVent,BrainSegVolNotVent_from_Qdec_aseg.volume.stats_file,1
Right Parsorbitalis Meancurv From Qdec,,rh_parsorbitalis_meancurv,Right_parsorbitalis_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
PET-hypoperfusion: cerebral right,,PETCRBDX,PET-hypoperfusion:-cerebral_right,1
Left Choroid Plexus Volume,,Left-choroid-plexus,Left-choroid-plexus_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Father AD,,FATHDIAG,Did this relative receive a diagnosis of Alzheimer's disease?,1
Right Lat Fis-ant-Horizont Thickness From Qdec,,rh_Lat_Fis-ant-Horizont_thickness,Right_Lat_Fis-ant-Horizont_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Middle Temporal Gray Matter Volume,,ST99CV,Cortical Volume (aparc.stats) of RightMiddleTemporal,1
Left Gyrus Temp Sup-Plan Polar Area From Qdec,,lh_G_temp_sup-Plan_polar_area,Left_gyrus_temp_sup-Plan_polar_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
White-matter-left-lateralorbitofrontal-from Qdec Wmparc,,wm-lh-lateralorbitofrontal,White-matter-left-lateralorbitofrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Right Sulcus Frontal Sup Volume From Qdec,,rh_S_cingul-Marginalis_volume,,0
Right HATA Volume,Right_HATA,right_HATA,,1
Right Gyrus Orbital Volume From Qdec,,rh_S_temporal_inf_area,,0
Right Sulcus Oc Sup And Transversal Thickness From Qdec,,right_CA3,Right_CA3-FreeSurfer(v6Beta),0
Left Middle Temporal Mean Cortical Thickness,,RINSULAM,,0
Right Rostral Anterior Cingulate Gray Matter Volume,,Interleukin-15 (IL-15) (ng/mL),,0
Right Cerebellum Gray Matter Volume,,lh_parsorbitalis_thickness,,0
Boston Naming Test (BNT),-,CERAD_B_Total,,1
Stroke,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,CBSTROKE,,1
Left Lat Fis-post Thickness From Qdec,,rh_G_occipital_middle_thickness,Right_gyrus_occipital_middle_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Living Situation,A description of a personal residence and the relationship between the occupants that reside there.,lh_G_cingul-Post-dorsal_volume,Left_gyrus_cingul-Post-dorsal_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Sulcus Temporal Inferior Volume From Qdec,,rh_insula_volume,Right_insula_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Sulcus Frontal Inferior Thickness From Qdec,,(S_front_inf)ThickAvg,,1
Left Sulcus Parieto Occipital Area From Qdec,,lh_S_parieto_occipital_area,,1
Right Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,(G_and_S_transv_frontopol)ThickAvg,,1
White-matter-Right-inferiorparietal-from Qdec Wmparc,,wm-rh-inferiorparietal,,1
Right Gyrus Precuneus Volume From Qdec,,rh_G_precuneus_volume,Right_gyrus_precuneus_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Paracentral Area From Qdec,,rh_G_and_S_paracentral_area,Right_gyrus_and_sulcus_paracentral_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Verbal fluency tests (Semantic) Vegetable or Fruits,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,CATVEGESC,,1
Right Sulcus Orbital Lateral Thickness From Qdec,,rh_S_orbital_lateral_thickness,,1
SupraTentorialVol From Qdec Aseg,,SupraTentorialVol,SupraTentorialVol_from_Qdec_aseg.volume.stats_file,1
Right Middle Temporal Mean Cortical Thickness,,rh_S_oc_sup_and_transversal_thickness,Right_sulcus_oc_sup_and_transversal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Lat Fis-post Volume From Qdec,,lh_Lat_Fis-post_volume,Left_Lat_Fis-post_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",rh_fusiform_area,,0
Left Pars Triangularis Area,,lh_(parstriangularis)SurfArea,,1
Left Entorightinal Mean Cortical Thickness,,lh_entorhinal_thickness,,1
Left Inferiorparietal Mean Cortical Thickness,,wm-lh-precuneus,White-matter-left-precuneus-from_Qdec_wmparc.volume.stats_file,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,rh_G_pariet_inf-Supramar_meancurv,,0
Parkinson’s Disease,"A progressive degenerative disorder of the central nervous system characterized by loss of dopamine producing neurons in the substantia nigra and the presence of Lewy bodies in the substantia nigra and locus coeruleus. Signs and symptoms include tremor which is most pronounced during rest, muscle rigidity, slowing of the voluntary movements, a tendency to fall back, and a mask-like facial expression.",Right-Pallidum,Right-Pallidum_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Left Cuneus Meancurv From Qdec,,lh_cuneus_meancurv,Left_cuneus_meancurv_from_Qdec_lh.aparc.meancurv_file,1
Right Inferior Parietal Gray Matter Volume,,rh_(inferiorparietal)GrayVol,,1
Left Sulcus Occipital Anterior Meancurv From Qdec,,ADAS_Total_Raw_score,,0
Stroke,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,wm-lh-middletemporal,,0
White-matter-left-frontalpole-from Qdec Wmparc,,wm-lh-frontalpole,White-matter-left-frontalpole-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Inferiortemporal Mean Cortical Thickness,,(G_oc-temp_med-Lingual)SurfArea,,0
White-matter-Right-transversetemporal-from Qdec Wmparc,White-matter-Right-transversetemporal-from_Qdec_wmparc.volume.stats_file,wm-rh-transversetemporal,,1
Right Sulcus Subparietal Thickness From Qdec,,Right_Amygdala,,0
Left Sulcus Frontal Inferior Volume From Qdec,,lh_S_front_inf_volume,Left_sulcus_frontal_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Left Gyrus Frontal Inf-Orbital Thickness From Qdec,,(G_front_inf-Orbital)ThickAvg,,1
Right Entorhinal Gray Matter Volume,,DXPARK,Parkinsonism,0
Right Gyrus Ins Lg And Sulcus Cent Ins Meancurv From Qdec,,rh_S_pericallosal_thickness,Right_sulcus_pericallosal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Gyrus Parietal Sup Meancurv From Qdec,,rh_G_parietal_sup_meancurv,,1
Participant ID,An alphanumeric identifier assigned to a specific patient.,lh_G_temp_sup-Plan_tempo_area,Left_gyrus_temp_sup-Plan_tempo_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Gyrus Frontal Inf-Triangul Thickness From Qdec,,lh_G_front_inf-Triangul_thickness,Left_gyrus_frontal_inf-Triangul_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Participant ID,An alphanumeric identifier assigned to a specific patient.,lh_G_pariet_inf-Supramar_volume,Left_gyrus_pariet_inf-Supramar_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Par Sopercularis Area,,LPARTRI,,0
Left Gyrus Parietal Sup Area From Qdec,,lh_G_parietal_sup_area,,1
Left Sulcus Precentral-sup-part Volume From Qdec,,lh_S_precentral-sup-part_volume,,1
Right Caudal Middle Frontal Mean Frontal Thickness,,rh_(caudalmiddlefrontal)ThickAvg,,1
Left Lateraloccipital Meancurv From Qdec,,lh_lateraloccipital_meancurv,,1
Trail Making Test (TMT) A,"A neuropsychological test of visual attention and task switching that requires a subject to connect a sequence of 25 consecutive targets. It provides an easy to administer and reliable assessment of attention, sequencing, cognition, visual search, and motor function.",TRAASCOR,Part A - Time to Complete,1
Left Sulcus Interm Prim-Jensen Thickness From Qdec,,lh_S_orbital-H_Shaped_area,,0
Right Gyrus Rectus Meancurv From Qdec,,lh_S_circular_insula_sup_area,,0
Left Sulcus Collat Transv Posterior Area From Qdec,,CDRSB,,0
Right Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,rh_G_and_S_cingul-Mid-Ant_area,Right_gyrus_and_sulcus_cingul-Mid-Ant_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Gyrus Cuneus Volume From Qdec,,rh_G_cuneus_volume,Right_gyrus_cuneus_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Left Sulcus Central Thickness From Qdec,,wm-rh-rostralanteriorcingulate,,0
Left Sulcus Temporal Inferior Meancurv From Qdec,,lh_S_temporal_inf_meancurv,,1
Right Inferiortemporal Volume From Qdec aparc,,rh_S_oc_sup_and_transversal_area,Right_sulcus_oc_sup_and_transversal_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,rh_parsopercularis_thickness,Right_parsopercularis_thickness_from_Qdec_rh.aparc.thickness.stats_file,0
PET-hypoperfusion: cingulum,,lh_S_temporal_inf_area,,0
Right Sulcus Oc Middle And Lunatus Meancurv From Qdec,,rh_S_oc_middle_and_Lunatus_meancurv,,1
Left Sulcus Pericallosal Volume From Qdec,,rh_S_precentral-sup-part_meancurv,,0
CC Mid Posterior From Qdec Aseg,,lh_precentral_area,Left_precentral_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),0
Left Sulcus Oc-temp Lat Thickness From Qdec,,DSPANBAC,,0
Left Sulcus Circular Insula Inferior Volume From Qdec,,(S_circular_insula_inf)GrayVol,,1
Left Sulcus Parieto Occipital Volume From Qdec,,lh_caudalmiddlefrontal_meancurv,Left_caudalmiddlefrontal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Left Supramarginal Gray Matter Volume,,lh_S_pericallosal_meancurv,Left_sulcus_pericallosal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Right Inferiortemporal Meancurv From Qdec,,(Lat_Fis-post)SurfArea,,0
White-matter-Right-middletemporal-from Qdec Wmparc,,(S_subparietal)MeanCurv,,0
Left Fusiform Mean Cortical Thickness,,lh_fusiform_thickness,,1
Right Sulcus Cingul-Marginalis Thickness From Qdec,,rh_S_cingul-Marginalis_thickness,,1
Right Gyrus Cingul-Post-ventral Volume From Qdec,,(G_cingul-Post-ventral)GrayVol,,1
Headache,"Pain in various parts of the head, not confined to the area of distribution of any nerve.",AXHDACHE,11. Headache,1
Left Inferiortemporal Mean Cortical Thickness,,SupraTentorialVolNotVentVox,,0
Right Entorhinal Gray Matter Volume,,RightEntorhinal,Volume of right entorhinal,1
White-matter-Right-caudalanteriorcingulate-from Qdec Wmparc,,(G_cingul-Post-dorsal)SurfArea,,0
Left Superiorparietal Area,,rh_S_oc_sup_and_transversal_volume,Right_sulcus_oc_sup_and_transversal_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Gyrus Insular Short Meancurv From Qdec,,lh_G_insular_short_meancurv,Left_gyrus_insular_short_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Inferiortemporal Mean Cortical Thickness,,(G_and_S_cingul-Mid-Ant)MeanCurv,,0
Right Gyrus And Sulcus Paracentral Thickness From Qdec,,(G_temporal_middle)SurfArea,,0
Left Sulcus Intrapariet And P Trans Thickness From Qdec,,lh_S_intrapariet_and_P_trans_thickness,Left_sulcus_intrapariet_and_P_trans_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Gyrus Rectus Thickness From Qdec,,rh_G_rectus_thickness,,1
Left Gyrus And Sulcus Transv Frontopol Volume From Qdec,,GDTOTAL,,0
Left Precuneus Grey Matter Volume,,lh_precuneus_volume,,1
Right Posterior Cingulate Area,,(G_and_S_transv_frontopol)SurfArea,,0
Right Cuneus Gray Matter Volume,,lrcunv,,1
Left Transverse Temporal Area,,ST62SA,Surface Area (aparc.stats) of LeftTransverseTemporal,1
Right Gyrus And Sulcus Cingul-Mid-Ant Thickness From Qdec,,rh_G_and_S_cingul-Mid-Ant_thickness,Right_gyrus_and_sulcus_cingul-Mid-Ant_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Paracentral Volume From Qdec,,rh_S_circular_insula_inf_meancurv,Right_sulcus_circular_insula_inferior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
White-matter-left-posteriorcingulate-from Qdec Wmparc,,wm-lh-posteriorcingulate,White-matter-left-posteriorcingulate-from_Qdec_wmparc.volume.stats_file,1
Right Frontal Pole Grey Matter Volume,,rh_frontalpole_volume,Right_frontalpole_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Year of Birth,The year in which a person was born.,BIRTHYR,,1
Left Inferior Temporal Area,,ST32CV,Cortical Volume (aparc.stats) of LeftInferiorTemporal,0
SurfaceHoles From Qdec Aseg,,SurfaceHoles,,1
Brain Volume,,NACCBRNV,,1
Verbal fluency tests (Semantic) Vegetable or Fruits,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,lh_rostralanteriorcingulate_meancurv,Left_rostralanteriorcingulate_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Left Gyrus Insular Short Thickness From Qdec,,lh_G_insular_short_thickness,Left_gyrus_insular_short_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Rey Auditory Verbal Learning Test - Delayed,"A standardized rating scale modified from A. Rey in 1964 and Ceffen et al in 1994, which is used to evaluate verbal learning and memory abilities in both children and adults. The questionnaire contains 36 items and assesses overall memory performance, immediate span of memory for words, acquisition rate, interference effects, and recognition.",AVDELTOT,,1
Head Injury ,"Damage inflicted on the head as the direct or indirect result of an external force, with or without disruption of structural continuity.",rh_supramarginal_volume,,0
Heart Condition,A hollow organ located slightly to the left of the middle portion of the chest. It is composed of muscle and it is divided by a septum into two sides: the right side which receives de-oxygenated blood from the body and the left side which sends newly oxygenated blood to the body. Each side is composed of two chambers: the atrium (receiving blood) and ventricle (ejecting blood).,PXHEART,,1
Right Lat Fis-post Meancurv From Qdec,,(Lat_Fis-post)MeanCurv,,1
Right Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,rh_rostralanteriorcingulate_thickness,Right_rostralanteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file,0
Digit Span Test (Forward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in the same order.,cts_df,,1
ICV,Total Intracranial Volume,lh_pericalcarine_volume,,0
Participant ID,An alphanumeric identifier assigned to a specific patient.,rh_G_temp_sup-Lateral_area,,0
White-matter-left-pericalcarine-from Qdec Wmparc,,wm-lh-pericalcarine,,1
Right Sulcus Frontal Middle Volume From Qdec,,lh_(cuneus)MeanCurv,,0
Right Precuneus Meancurv From Qdec,,rh_(precuneus)MeanCurv,,1
Right Gyrus Occipital Middle Area From Qdec,,rh_G_occipital_middle_area,Right_gyrus_occipital_middle_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Right Gyrus Temp Sup-G T Transv Area From Qdec,,rh_G_temp_sup-G_T_transv_area,Right_gyrus_temp_sup-G_T_transv_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Gyrus Temp Sup-Plan Tempo Meancurv From Qdec,,lh_G_temp_sup-Plan_tempo_meancurv,Left_gyrus_temp_sup-Plan_tempo_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Sulcus Precentral-sup-part Volume From Qdec,,lh_S_precentral-sup-part_volume,Left_sulcus_precentral-sup-part_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Parkinson’s Disease,"A progressive degenerative disorder of the central nervous system characterized by loss of dopamine producing neurons in the substantia nigra and the presence of Lewy bodies in the substantia nigra and locus coeruleus. Signs and symptoms include tremor which is most pronounced during rest, muscle rigidity, slowing of the voluntary movements, a tendency to fall back, and a mask-like facial expression.",DXPARK,4b.  Parkinsonism symptoms present?,1
Left Gyrus Oc-temp Med-Lingual Thickness From Qdec,,NPISCORE,Total Score,0
Right Sulcus Intrapariet And P Trans Area From Qdec,,lh_S_central_thickness,,0
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",PatientID,,0
Month of Birth,The month in which a person was born.,rh_G_occipital_middle_meancurv,,0
Left Sulcus Postcentral Volume From Qdec,,lrsfgv,,0
Right Lateralorbitofrontal Area,,rh_rostralanteriorcingulate_volume,Right_rostralanteriorcingulate_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
