var_1,description_1,var_2,description_2,label
Right Pericalcarine Area,,rh_pericalcarine_area,Right_pericalcarine_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Right-UnsegmentedWhiteMatter-from Qdec Wmparc,Right-UnsegmentedWhiteMatter-from_Qdec_wmparc.volume.stats_file,Right-UnsegmentedWhiteMatter,Right-UnsegmentedWhiteMatter-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Sulcus Circular Insula Inferior Area From Qdec,,rh_frontalpole_thickness,,0
Right Gyrus Pariet Inf-Angular Area From Qdec,,lh_middletemporal_meancurv,,0
Right Gyrus Temp Sup-G T Transv Meancurv From Qdec,,rh_G_temp_sup-G_T_transv_meancurv,Right_gyrus_temp_sup-G_T_transv_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Pole Occipital Thickness From Qdec,,DXPARK,,0
Left Middle Temporal Mean Cortical Thickness,,lh_middletemporal_thickness,Left_middletemporal_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Left Entorhinal Gray Matter Volume,,lh_S_oc_sup_and_transversal_thickness,Left_sulcus_oc_sup_and_transversal_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Sulcus Circular Insula Inferior Volume From Qdec,,wm-lh-superiortemporal,White-matter-left-superiortemporal-from_Qdec_wmparc.volume.stats_file,0
Right Caudal Middle Frontal Grey Matter Volume,,rh_(caudalmiddlefrontal)GrayVol,,1
Right Sulcus Collat Transv Anterior Meancurv From Qdec,,(S_collat_transv_ant)MeanCurv,,1
Right Lat Fis-post Volume From Qdec,,rh_Lat_Fis-post_volume,Right_Lat_Fis-post_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",lh_(posteriorcingulate)SurfArea,,0
Trail Making Test (TMT) B,Huntington's Disease Cognitive Assessment Battery (HD-CAB) Trail Making Test-B key variable for composite score: Time to completion (sec) of TMT Part B with upper time limit of 240 seconds (reverse scored).,wm-rh-rostralmiddlefrontal,White-matter-Right-rostralmiddlefrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Inferior Parietal Area,,lh_(cuneus)ThickAvg,,0
Left Pericalcarine Mean Cortical Thickness,,Plasma_Abeta1-40,Plasma_Abeta1-40,0
Right Superior Frontal Area,,rh_superiorfrontal_area,,1
Right Gyrus Cingul-Post-ventral Thickness From Qdec,,rh_G_cingul-Post-ventral_thickness,Right_gyrus_cingul-Post-ventral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Gyrus Temp Sup-Lateral Thickness From Qdec,,lh_G_temp_sup-Plan_tempo_volume,,0
Left Gyrus Precentral Thickness From Qdec,,wm-lh-cuneus,,0
Left Pole Temporal Area From Qdec,,llprgv,,0
Right Inferiortemporal Volume From Qdec aparc,,rh_inferiortemporal_volume,,1
Left Hippocampal Tail Volume,Left_Hippocampal_tail,left_Hippocampal_tail,Left_Hippocampal_tail,1
Right Caudalmiddlefrontal Meancurv From Qdec,,DSPANBAC,Backward: Total Correct,0
Right Gyrus Rectus Meancurv From Qdec,,rh_G_front_inf-Opercular_thickness,Right_gyrus_frontal_inf-Opercular_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Gyrus Ins Lg And Sulcus Cent Ins Thickness From Qdec,,ST149SV,Subcortical Volume (aseg.stats) of CorticalGM,0
Right Lateralorbitofrontal Volume,,(S_front_middle)SurfArea,,0
Left Sulcus Central Area From Qdec,,MH14ALCH,,0
Right Caudal Anterior Cingulate Volume,,ST73CV,Cortical Volume (aparc.stats) of RightCaudalAnteriorCingulate,1
Right Isthmuscingulate Volume,,lh_S_front_middle_meancurv,,0
Right Sulcus Frontal Sup Thickness From Qdec,,wm-rh-temporalpole,White-matter-Right-temporalpole-from_Qdec_wmparc.volume.stats_file,0
Right Supramarginal Mean Cortical Thickness,,(S_suborbital)GrayVol,,0
Right Sulcus Oc Sup And Transversal Thickness From Qdec,,lh_G_occipital_sup_thickness,Left_gyrus_occipital_sup_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Gyrus And Sulcus Paracentral Area From Qdec,,lh_lateralorbitofrontal_area,,0
Right Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,lh_G_front_inf-Triangul_area,Left_gyrus_frontal_inf-Triangul_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Right Lat Fis-ant-Vertical Volume From Qdec,,lh_S_collat_transv_ant_meancurv,Left_sulcus_collat_transv_anterior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Right Sulcus Postcentral Area From Qdec,,rh_S_postcentral_area,,1
Right Pole Occipital Volume From Qdec,,rh_Lat_Fis-ant-Vertical_meancurv,Right_Lat_Fis-ant-Vertical_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Left Superiorparietal Area,,lh_(superiorparietal)SurfArea,,1
Right Sulcus Collat Transv Anterior Meancurv From Qdec,,rh_S_circular_insula_ant_thickness,,0
Left Pole Occipital Volume From Qdec,,rh_G_and_S_occipital_inf_meancurv,,0
Left Isthmus Cingulate Mean Cortical Thickness,,Right_Caudate,,0
Thyroid,,lh_caudalmiddlefrontal_meancurv,Left_caudalmiddlefrontal_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Temporal Transverse Volume From Qdec,,lh_entorhinal_volume,Left_entorightinal_volume_from_Qdec_lh.aparc.volume.stats_file,0
Left Gyrus And Sulcus Cingul-Mid-Ant Volume From Qdec,,ST35SA,Surface Area (aparc.stats) of LeftLateralOccipital,0
Left Gyrus Insular Short Area From Qdec,,rh_lateraloccipital_thickness,Right_lateraloccipital_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Right Lat Fis-ant-Horizont Volume From Qdec,,lh_inferiorparietal_thickness,Left_inferiorparietal_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Diabetes,A metabolic disorder characterized by abnormally high blood sugar levels due to diminished production of insulin or insulin resistance/desensitization.,treatment_diabetes,Treatment history for diabetes,1
Right Rostral Middle Frontal Gray Matter Volume,,rh_parsopercularis_thickness,,0
Chest Pain,-,chest_results,,1
Right Temporal Pole Area,,rh_temporalpole_area,Right_temporalpole_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Left Gyrus Frontal Sup Volume From Qdec,,(G_front_sup)GrayVol,,1
Education,The number of education years that a subject has competed.,EDUC,"Subject's years of education, use the codes below to report the level achieved; if an attempted level is not completed, enter the number of years completed: 12 = high school or GED, 16 = bachelor's degree, 18 = master's degree, 20 = doctorate, 99 = unknown",1
Left Lat Fis-ant-Horizont Thickness From Qdec,,rh_inferiorparietal_area,Right_inferiorparietal_area_from_Qdec_rh.aparc.area_file,0
Left Lingual Meancurv From Qdec,,lh_lingual_meancurv,Left_lingual_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Postcentral Area,,rh_fusiform_area,Right_fusiform_area_from_Qdec_rh.aparc.area_file,0
Right Sulcus Precentral-inf-part Area From Qdec,,BCCHEST,16. Chest pain,0
Right Gyrus Pariet Inf-Supramar Meancurv From Qdec,,rh_G_pariet_inf-Supramar_meancurv,Right_gyrus_pariet_inf-Supramar_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Left Entorhinal Gray Matter Volume,,ST24CV,Cortical Volume (aparc.stats) of LeftEntorhinal,1
Left Gyrus Pariet Inf-Supramar Meancurv From Qdec,,lh_S_postcentral_volume,Left_sulcus_postcentral_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Mother AD,,rh_S_precentral-sup-part_area,,0
White-matter-left-transversetemporal-from Qdec Wmparc,,wm-lh-transversetemporal,White-matter-left-transversetemporal-from_Qdec_wmparc.volume.stats_file,1
Right Gyrus Cuneus Meancurv From Qdec,,(G_cuneus)MeanCurv,,1
Right Sulcus Precentral-inf-part Volume From Qdec,,rh_S_precentral-inf-part_volume,,1
Right Middle Temporal Mean Cortical Thickness,,lh_S_intrapariet_and_P_trans_area,Left_sulcus_intrapariet_and_P_trans_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Handedness,The preferred hand of use for controlled and efficient performance of motor tasks.,lh_S_circular_insula_sup_area,Left_sulcus_circular_insula_sup_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Caudal Anterior Cingulate Mean Cortical Thickness,,lh_caudalanteriorcingulate_thickness,,1
Right Gyrus Subcallosal Thickness From Qdec,,rh_G_subcallosal_thickness,Right_gyrus_subcallosal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Month of Birth,The month in which a person was born.,Date_Of_Birth,,1
Left Amygdala Volume,,(Left-Amygdala)Volume_mm3,,1
Left Lat Fis-post Volume From Qdec,,rh_(insula)ThickAvg,,0
Right Inferior Parietal Gray Matter Volume,,ST36TA,Thickness Average (aparc.stats) of LeftLateralOrbitofrontal,0
CC Central From Qdec Aseg,,CC_Central,CC_Central_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Logical Memory - Delayed Recall,"A subtest of the Wechsler Memory Scale, 4th Edition that assesses narrative memory under a free recall condition. A short story is presented orally. After a delay, the subject is asked to recall the story from memory.",Neuropsych.Recall RAW (LMII),Logical Memory Test Raw 2,1
Left Gyrus And Sulcus Cingul-Ant Meancurv From Qdec,,rh_isthmuscingulate_thickness,Right_isthmuscingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Right Lat Fis-ant-Horizont Area From Qdec,,lrstpgv,,0
Left Postcentral Gray Matter Volume,,rh_rostralmiddlefrontal_area,Right_rostralmiddlefrontal_area_from_Qdec_rh.aparc.area_file,0
Left Gyrus Pariet Inf-Supramar Volume From Qdec,,lh_G_pariet_inf-Supramar_volume,Left_gyrus_pariet_inf-Supramar_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Vision,"Tests to assess the ability to focus on and discern objects, colors, depth, etc.",rh_G_and_S_cingul-Mid-Post_area,Right_gyrus_and_sulcus_cingul-Mid-Post_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus Oc-temp Lat-fusifor Thickness From Qdec,,rh_S_collat_transv_ant_thickness,Right_sulcus_collat_transv_anterior_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Lat Fis-post Meancurv From Qdec,,Hippo_Vol_Dx(mm^3),Right_hippocampal_volume_from_Qdec_aseg.volume.stats_file,0
BrainSegVolNotVentSurf From Qdec Aseg,,rh_(lateralorbitofrontal)GrayVol,,0
Right Middletemporal Area,,ST99SA,Surface Area (aparc.stats) of RightMiddleTemporal,1
Left Isthmuscingulate Meancurv From Qdec,,rh_S_orbital_med-olfact_meancurv,Right_sulcus_orbital_med-olfact_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,wm-rh-caudalmiddlefrontal,White-matter-Right-caudalmiddlefrontal-from_Qdec_wmparc.volume.stats_file,0
Right Cuneus Meancurv From Qdec,,lh_G_temp_sup-Lateral_area,Left_gyrus_temp_sup-Lateral_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Sulcus Orbital Lateral Meancurv From Qdec,,lh_G_and_S_cingul-Ant_volume,Left_gyrus_and_sulcus_cingul-Ant_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Cancer,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas (adenocarcinomas or squamous cell carcinomas), Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.",CANCER,,1
Left Gyrus Cingul-Post-dorsal Volume From Qdec,,medical_history_term,,0
Left Gyrus Temp Sup-Plan Tempo Area From Qdec,,lh_G_temp_sup-Plan_tempo_area,Left_gyrus_temp_sup-Plan_tempo_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
Left Gyrus Temp Sup-G T Transv Thickness From Qdec,,lh_G_front_inf-Triangul_meancurv,Left_gyrus_frontal_inf-Triangul_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Superiortemporal Area,,lh_superiortemporal_area,Left_superiortemporal_area_from_Qdec_lh.aparc.area_file,1
Left Gyrus And Sulcus Paracentral Thickness From Qdec,,ST121TA,Thickness Average (aparc.stats) of RightTransverseTemporal,0
Left Gyrus Subcallosal Area From Qdec,,lh_(superiortemporal)GrayVol,,0
Mother AD,,ST59SA,Surface Area (aparc.stats) of LeftSupramarginal,0
Participant ID,An alphanumeric identifier assigned to a specific patient.,lh_(superiorparietal)MeanCurv,,0
CortexVol From Qdec Aseg,,CortexVol,,1
Right Sulcus Orbital-H Shaped Volume From Qdec,,(S_orbital-H_Shaped)GrayVol,,1
Right Pericalcarine Area,,RMEDORBF,,0
Right Gyrus Frontal Sup Thickness From Qdec,,rh_G_front_sup_thickness,Right_gyrus_frontal_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Cerebellum Gray Matter Volume,,lh_parahippocampal_meancurv,Left_parahippocampal_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Alcohol,"Consumption of liquids containing ethanol, including the behaviors associated with drinking the alcohol.",Alcohol,,1
Left Fimbria Volume,Left_fimbria,left_fimbria,Left_fimbria,1
Left SurfaceHoles From Qdec Aseg,,lh_caudalmiddlefrontal_area,Left_caudalmiddlefrontal_area_from_Qdec_lh.aparc.area_file,0
Left Sulcus Oc Sup And Transversal Volume From Qdec,,(S_oc_sup_and_transversal)GrayVol,,1
Right Sulcus Calcarine Meancurv From Qdec,,rh_posteriorcingulate_volume,,0
Left CA1 Volume,Left_CA1,rh_caudalanteriorcingulate_thickness,Right_caudalanteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file,0
Left Inferiorparietal Volume From Qdec aparc,,lh_(inferiorparietal)GrayVol,,1
Left Posterior Cingulate Mean Cortical Thickness,,lh_posteriorcingulate_thickness,Left_posteriorcingulate_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Cingul-Mid-Ant Volume From Qdec,,rh_G_and_S_cingul-Mid-Ant_volume,,1
Left Sulcus Precentral-sup-part Meancurv From Qdec,,bmi,,0
Right Gyrus Orbital Volume From Qdec,,ST91CV,Cortical Volume (aparc.stats) of RightInferiorTemporal,0
A-beta 1-40 in Plasma,The determination of the amount of amyloid beta protein which is composed of peptides 1 to 40 in a sample.,rh_S_oc-temp_med_and_Lingual_thickness,Right_sulcus_oc-temp_med_and_Lingual_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Parsorbitalis Area,,rh_G_Ins_lg_and_S_cent_ins_thickness,,0
A-beta 1-42 in Plasma,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,Plasma_Abeta1-42,,1
Left Gyrus Cingul-Post-ventral Volume From Qdec,,lh_G_cingul-Post-ventral_volume,Left_gyrus_cingul-Post-ventral_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Left Sulcus Parieto Occipital Thickness From Qdec,,lh_G_front_inf-Orbital_meancurv,Left_gyrus_frontal_inf-Orbital_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,visit,,1
Right Rostralanteriorcingulate Meancurv From Qdec,,rh_rostralanteriorcingulate_meancurv,,1
Month of Birth,The month in which a person was born.,datanasc,Patient_data:_date_of_birth_of_patient,1
Left Postcentral Meancurv From Qdec,,lh_postcentral_meancurv,,1
Left Sulcus Suborbital Meancurv From Qdec,,lh_S_suborbital_meancurv,Left_sulcus_suborbital_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Gyrus Insular Short Thickness From Qdec,,rh_G_insular_short_thickness,Right_gyrus_insular_short_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Left Sulcus Oc Middle And Lunatus Meancurv From Qdec,,(S_oc_middle_and_Lunatus)MeanCurv,,1
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",CSF_T-Tau,,1
Left Lat Fis-ant-Vertical Area From Qdec,,AGE,,0
Left Presubiculum Volume,Left_presubiculum,left_presubiculum,Left_presubiculum,1
Right Inferiortemporal Meancurv From Qdec,,rh_inferiortemporal_meancurv,Right_inferiortemporal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Left Middletemporal Area,,lh_Lat_Fis-ant-Vertical_volume,,0
Education,The number of education years that a subject has competed.,Subject_ID,,0
Left Parsorbitalis Meancurv From Qdec,,ANML10,Animal-name fluency ,0
Left Lingual Grey Gray Matter Volume,,lh_S_oc_sup_and_transversal_thickness,Left_sulcus_oc_sup_and_transversal_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Inferior Lateral Ventricle Volume,,rh_S_postcentral_meancurv,,0
Right Gyrus Precentral Thickness From Qdec,,rh_G_temporal_middle_thickness,Right_gyrus_temporal_middle_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Fusiform Area,,lh_fusiform_area,Left_fusiform_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Left Sulcus Frontal Middle Area From Qdec,,(S_front_middle)SurfArea,,1
Right Gyrus Temp Sup-Plan Tempo Thickness From Qdec,,rh_G_temp_sup-Plan_tempo_thickness,Right_gyrus_temp_sup-Plan_tempo_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Drug Abuse,The use of a drug for a reason other than which it was intended or in a manner or in quantities other than directed.,drug_abuse,,1
Right Choroid Plexus Volume,,Right-choroid-plexus,,1
Right Pole Occipital Volume From Qdec,,rh_Pole_occipital_volume,,1
Left Supramarginal Gray Matter Volume,,wm-lh-supramarginal,,0
CC Mid Anterior From Qdec Aseg,,Left_Hippocampus,,0
Left Pericalcarine Meancurv From Qdec,,lh_S_oc-temp_med_and_Lingual_thickness,Left_sulcus_oc-temp_med_and_Lingual_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Insula Mean Cortical Thickness,,rh_lingual_volume,,0
Right Lateral Ventricle Volume,,ST91SA,Surface Area (aparc.stats) of RightInferiorTemporal,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,Neuropsych.Animals + Names (RAW),Animal + Names Raw score,1
Right Inferiortemporal Volume From Qdec aparc,,(S_collat_transv_post)MeanCurv,,0
Right Caudalanteriorcingulate Meancurv From Qdec,,rh_S_intrapariet_and_P_trans_volume,Right_sulcus_intrapariet_and_P_trans_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Boston Naming Test (BNT),-,HANDED,"Is the subject left- or right-handed (for example, which hand would s/he normally use to write or throw a ball)?",0
Right Sulcus Occipital Anterior Meancurv From Qdec,,rh_S_occipital_ant_meancurv,Right_sulcus_occipital_anterior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Sulcus Oc Sup And Transversal Area From Qdec,,lh_bankssts_volume,Left_banks_of_the_superior_temoral_sulcus_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Sulcus Orbital Lateral Area From Qdec,,rh_S_orbital_lateral_area,Right_sulcus_orbital_lateral_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Left Putamen Volume,,lh_S_oc-temp_med_and_Lingual_thickness,Left_sulcus_oc-temp_med_and_Lingual_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Sulcus Cingul-Marginalis Meancurv From Qdec,,rh_S_cingul-Marginalis_meancurv,,1
Right Sulcus Circular Insula Sup Area From Qdec,,lh_inferiortemporal_volume,Left_inferiortemporal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Weight,The vertical force exerted by a mass as a result of gravity.,Vital Signs.Weight,Weight,1
Left Sulcus Occipital Anterior Volume From Qdec,,rh_S_intrapariet_and_P_trans_meancurv,Right_sulcus_intrapariet_and_P_trans_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Cuneus Volume Gray Matter,,lh_cuneus_volume,Left_cuneus_volume_from_Qdec_lh.aparc.volume.stats_file,1
Left Sulcus Precentral-sup-part Thickness From Qdec,,lh_S_precentral-sup-part_thickness,Left_sulcus_precentral-sup-part_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Gyrus Frontal Middle Meancurv From Qdec,,Vital Signs.Body Mass Index,Body Mass Index,0
Left Precuneus Mean Cortical Thickness,,lh_frontalpole_area,Left_frontalpole_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),0
Right Cuneus Mean Cortical Thickness,,rh_G_precentral_meancurv,Right_gyrus_precentral_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Left Sulcus Precentral-inf-part Thickness From Qdec,,(S_precentral-inf-part)ThickAvg,,1
