var_1,description_1,var_2,description_2,label
Right Medial Orbitofrontal Mean Cortical Thickness,,RPARHIPM,,0
Alcohol,,lh_S_central_thickness,,0
White Matter HypoIntensities Volume,,T1VOLWMH,,1
Left Inferiortemporal Mean Cortical Thickness,,lh_G_insular_short_area,,0
Right Rostralanteriorcingulate Meancurv From Qdec,,rh_rostralanteriorcingulate_meancurv,,1
Left Gyrus Temp Sup-Plan Tempo Area From Qdec,,lh_G_temp_sup-Plan_tempo_area,Left_gyrus_temp_sup-Plan_tempo_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Superior Frontal Mean Cortical Thickness,,rh_G_temporal_middle_volume,,0
Right Sulcus Circular Insula Sup Volume From Qdec,,rh_S_circular_insula_sup_volume,Right_sulcus_circular_insula_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
White-matter-Right-insula-from Qdec Wmparc,,Right-Putamen,,0
Schizophrenia,"A major psychotic disorder characterized by abnormalities in the perception or expression of reality. It affects the cognitive and psychomotor functions. Common clinical signs and symptoms include delusions, hallucinations, disorganized thinking, and retreat from reality.",PAFUSCHIZO,,1
Right Sulcus Circular Insula Inferior Thickness From Qdec,,(S_circular_insula_inf)ThickAvg,,1
Biological Sex,,SEX,,1
Left Banks Of The Superior Temoral Sulcus Cortical Mean Volume,,lh_bankssts_volume,Left_banks_of_the_superior_temoral_sulcus_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Sulcus Orbital Med-olfact Volume From Qdec,,lh_S_orbital_med-olfact_volume,,1
Biological Sex,,rh_medialorbitofrontal_meancurv,,0
Right Gyrus And Sulcus Subcentral Thickness From Qdec,,rh_Lat_Fis-ant-Vertical_thickness,,0
Left Pole Occipital Area From Qdec,,lh_Pole_occipital_area,,1
Participant ID,An alphanumeric identifier assigned to a specific patient.,(S_temporal_sup)ThickAvg,,0
Mother AD,,rh_S_oc-temp_med_and_Lingual_meancurv,Right_sulcus_oc-temp_med_and_Lingual_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Year of Birth,,Brain-Stem,Brain-Stem_from_Qdec_aseg.volume.stats_file,0
tTau in CSF,,Local_TTAU,,1
Digit Span Test (Backward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in reverse order.,Neuropsych.Total fwd + bk,,1
White Matter HypoIntensities Volume,,lh_S_subparietal_meancurv,,0
BMI,,lh_G_and_S_paracentral_thickness,,0
Right Gyrus Temp Sup-Lateral Area From Qdec,,rh_G_temp_sup-Lateral_area,,1
Left Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,lh_G_and_S_cingul-Mid-Post_volume,,1
Left Gyrus And Sulcus Frontomargin Volume From Qdec,,lh_precentral_meancurv,Left_precentral_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Gyrus Pariet Inf-Angular Volume From Qdec,,ST94CV,Cortical Volume (aparc.stats) of RightLateralOccipital,0
Boston Naming Test (BNT),-,Neuropsych.BNT - No Cue (Australian RAW),,1
Neuropsychiatric Inventory–Questionnaire (NPI-Q),,rhSurfaceHoles,Right_SurfaceHoles_from_Qdec_aseg.volume.stats_file,0
Right Sulcus Intrapariet And P Trans Volume From Qdec,,lh_parstriangularis_area,,0
Right HATA Volume,Right_HATA,right_HATA,,1
Month of Birth,The month in which a person was born.,rh_G_temp_sup-Plan_tempo_thickness,Right_gyrus_temp_sup-Plan_tempo_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left HATA Volume,Left_HATA,left_HATA,Left_HATA-FreeSurfer(v6Beta),1
Age,How long something has existed; elapsed time since birth.,Demographic.YearMonthOfBirth,Participant year and month of birth (YYYYMM).,1
Chest Pain,,ST40SA,,0
Race,,race7,,1
Clock Drawing Test,,CDT,Total_score_for_the_Clock_Drawing_Test,1
Right Gyrus Frontal Middle Thickness From Qdec,,rh_S_front_inf_meancurv,,0
Left Parahippocampal Gray Matter Volume,,lh_parahippocampal_volume,,1
"Ears, Nose and Throat",-,vista,,0
Left Gyrus Oc-temp Med-Lingual Meancurv From Qdec,,lh_S_pericallosal_meancurv,,0
Right Gyrus Cuneus Thickness From Qdec,,rh_G_cuneus_thickness,,1
White-matter-Right-parsopercularis-from Qdec Wmparc,White-matter-Right-parsopercularis-from_Qdec_wmparc.volume.stats_file,(S_precentral-sup-part)ThickAvg,,0
Right Lat Fis-ant-Vertical Area From Qdec,,rh_Lat_Fis-ant-Vertical_area,,1
Left Subiculum Volume,,left_subiculum,,1
Right Temporal Pole Area,,lh_S_front_sup_volume,,0
Left Precuneus Grey Matter Volume,,rh_S_postcentral_meancurv,,0
Right Posterior Cingulate Mean Cortical Thickness,,rh_G_temporal_inf_area,,0
Left Gyrus And Sulcus Subcentral Volume From Qdec,,(G_and_S_cingul-Mid-Post)ThickAvg,,0
Right Gyrus And Sulcus Cingul-Ant Volume From Qdec,,(G_and_S_cingul-Ant)GrayVol,,1
Left Gyrus And Sulcus Occipital Inferior Area From Qdec,,lh_rostralanteriorcingulate_meancurv,,0
Left Gyrus And Sulcus Transv Frontopol Meancurv From Qdec,,lh_G_and_S_transv_frontopol_meancurv,,1
White-matter-Right-cuneus-from Qdec Wmparc,,Race,,0
Right Sulcus Central Thickness From Qdec,,lh_G_subcallosal_volume,Left_gyrus_subcallosal_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Precuneus Mean Cortical Thickness,,rh_G_subcallosal_meancurv,,0
Right Sulcus Subparietal Area From Qdec,,rh_S_subparietal_area,,1
Left Gyrus Frontal Inf-Triangul Meancurv From Qdec,,lh_G_front_inf-Triangul_meancurv,,1
Left Sulcus Collat Transv Anterior Meancurv From Qdec,,(S_collat_transv_ant)MeanCurv,,1
Right Sulcus Precentral-inf-part Area From Qdec,,right_CA1,,0
White-matter-Right-pericalcarine-from Qdec Wmparc,,wm-rh-pericalcarine,,1
Depression,,rh_S_oc-temp_lat_meancurv,Right_sulcus_oc-temp_lat_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Circular Insula Anterior Meancurv From Qdec,,ST117TA,,0
Height,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,lh_G_orbital_meancurv,,0
Left Gyrus And Sulcus Paracentral Volume From Qdec,,lh_S_subparietal_thickness,,0
Left Gyrus And Sulcus Cingul-Mid-Ant Meancurv From Qdec,,rh_G_and_S_cingul-Ant_meancurv,Right_gyrus_and_sulcus_cingul-Ant_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lllinggv,,0
Alzheimer’s Disease Assessment Scale 13-item (ADAS13),,TOTAL13,Total Score (ADAS 13),1
Left Gyrus Pariet Inf-Angular Volume From Qdec,,lh_G_pariet_inf-Angular_volume,,1
A-beta 1-40 in Plasma,,ST110CV,Cortical Volume (aparc.stats) of RightPrecentral,0
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",DXCURREN,,1
Right Precuneus Meancurv From Qdec,,Collection,,0
Right Gyrus Temporal Inferior Area From Qdec,,rh_S_calcarine_volume,Right_sulcus_calcarine_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",PETCINPO,,0
Right Rostralmiddlefrontal Meancurv From Qdec,,rh_rostralmiddlefrontal_meancurv,,1
Digit Span Test (Backward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in reverse order.,DSPANBAC,Backward: Total Correct,1
Left Inferiortemporal Volume From Qdec aparc,,ST108CV,Cortical Volume (aparc.stats) of RightPostcentral,0
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,Time_Point,,1
Right CA3 Volume,,lh_G_oc-temp_lat-fusifor_area,,0
White-matter-Right-parsopercularis-from Qdec Wmparc,,wm-rh-parsopercularis,,1
Right CA3 Volume,Right_CA3,right_CA3,,1
White-matter-left-entorightinal-from Qdec Wmparc,,wm-lh-entorhinal,,1
Right Transverse Temporal Grey Matter Volume,,rh_S_suborbital_volume,,0
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",CSF_T-Tau,,1
Left Gyrus Precentral Area From Qdec,,rh_lingual_meancurv,Right_lingual_meancurv_from_Qdec_rh.aparc.meancurv_file,0
White-matter-Right-lateraloccipital-from Qdec Wmparc,,wm-rh-lateraloccipital,White-matter-Right-lateraloccipital-from_Qdec_wmparc.volume.stats_file,1
Right Gyrus Temp Sup-Plan Tempo Thickness From Qdec,,(G_temp_sup-Plan_tempo)ThickAvg,,1
Stroke,,(G_oc-temp_med-Parahip)GrayVol,,0
Left Gyrus Temp Sup-G T Transv Thickness From Qdec,,(G_temp_sup-G_T_transv)ThickAvg,,1
Left Caudal Middle Frontal Area,,AXHDACHE,,0
Left Inferiorparietal Mean Cortical Thickness,,lh_inferiorparietal_thickness,Left_inferiorparietal_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Left Parahippocampal Meancurv From Qdec,,lh_(parahippocampal)MeanCurv,,1
Clinical Dementia Rating (CDR),,CDGLOBAL,Global CDR,1
Left Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,lh_inferiortemporal_area,Left_inferiortemporal_area_from_Qdec_lh.aparc.area_file,0
Left Rostralmiddlefrontal Meancurv From Qdec,,lh_rostralmiddlefrontal_meancurv,,1
Right Parsorbitalis Meancurv From Qdec,,rh_parsorbitalis_meancurv,Right_parsorbitalis_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Right Gyrus Temp Sup-Plan Polar Meancurv From Qdec,,lh_(inferiorparietal)ThickAvg,,0
Left Sulcus Frontal Sup Volume From Qdec,,lh_S_front_sup_volume,,1
Montreal Cognitive Assessment (MoCA),"A standardized rating scale developed by Ziad Nasreddine in 1996 to screen for mild cognitive dysfunction and impairment. This instrument assesses the following cognitive domains: attention and concentration, executive functions, memory, language, visuoconstructional skills, conceptual thinking, calculations, and orientation.",MOCA_total_score,Montreal Cognitive Assessment (MoCA) Total Score,1
Left Precentral Gray Matter Volume,,lh_precentral_volume,,1
Left Sulcus Frontal Sup Area From Qdec,,lh_S_front_sup_area,,1
Left Sulcus Circular Insula Inferior Area From Qdec,,lh_superiorfrontal_volume,Left_superiorfrontal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Hypoacusis,,lh_inferiorparietal_meancurv,Left_inferiorparietal_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Left Cortical White Matter Volume From Qdec,,lhCorticalWhiteMatterVol,LeftCorticalWhiteMatterVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Sweating,,MSA_C8,Neurologocial_motor_symptom_(reported)_:_disorders_sweating,1
Right Sulcus Calcarine Volume,,rh_S_calcarine_volume,Right_sulcus_calcarine_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
A-beta 1-40 in Plasma,The determination of the amount of amyloid beta protein which is composed of peptides 1 to 40 in a sample.,AB40BLDPGML,,1
Right Rostralmiddlefrontal Meancurv From Qdec,,Whole_Brain_Volume(mm^3),Whole_Brain_Volume_(mm^3),0
Mini-Mental State Examination (MMSE),,lh_G_and_S_frontomargin_area,,0
Left Sulcus Temporal Sup Meancurv From Qdec,,hach10,,0
Left Middle Temporal Mean Cortical Thickness,,ST40TA,,1
Right Gyrus And Sulcus Paracentral Volume From Qdec,,rh_G_and_S_paracentral_volume,,1
Right Sulcus Collat Transv Posterior Meancurv From Qdec,,rh_S_oc_middle_and_Lunatus_area,Right_sulcus_oc_middle_and_Lunatus_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Sulcus Collat Transv Posterior Volume From Qdec,,lh_S_collat_transv_post_volume,Left_sulcus_collat_transv_posterior_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Left Gyrus Frontal Sup Area From Qdec,,lh_G_front_sup_area,Left_gyrus_frontal_sup_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
"Ears, Nose and Throat",-,SupraTentorialVolNotVentVox,,0
Left Parstriangularis Meancurv From Qdec,,lh_parstriangularis_meancurv,,1
Right Parahippocampal Meancurv From Qdec,,rh_parahippocampal_meancurv,,1
Fifth Ventricle Volume,,rh_S_circular_insula_ant_meancurv,,0
Left Sulcus Temporal Transverse Meancurv From Qdec,,lh_S_temporal_transverse_meancurv,Left_sulcus_temporal_transverse_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Precuneus Grey Matter Volume,,ST52CV,Cortical Volume (aparc.stats) of LeftPrecuneus,1
Right Cuneus Area,,rh_cuneus_area,Right_cuneus_area_from_Qdec_rh.aparc.area_file,1
Right Sulcus Suborbital Area From Qdec,,rh_S_suborbital_area,,1
Race,,lh_S_interm_prim-Jensen_thickness,,0
Left Rostral Anterior Cingulate Area,,rh_G_insular_short_thickness,,0
Right Lateralorbitofrontal Area,,RLATORBM,,0
A-beta 1-42 in Plasma,,rh_S_oc-temp_med_and_Lingual_thickness,Right_sulcus_oc-temp_med_and_Lingual_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Smoking,,lh_G_temporal_inf_meancurv,,0
Right Temporalpole Meancurv From Qdec,,rh_temporalpole_meancurv,Right_temporalpole_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Left Gyrus Temporal Inferior Thickness From Qdec,,lh_S_front_inf_thickness,,0
Left Sulcus Cingul-Marginalis Meancurv From Qdec,,lh_(rostralanteriorcingulate)MeanCurv,,0
Right Putamen Volume,,rh_G_occipital_sup_volume,,0
Left Sulcus Subparietal Thickness From Qdec,,lh_transversetemporal_area,,0
White-matter-Right-superiorfrontal-from Qdec Wmparc,,wm-rh-superiorfrontal,White-matter-Right-superiorfrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Frontal Sup Meancurv From Qdec,,left_presubiculum,,0
Left Molecular Layer HP Volume,Left_molecular_layer_HP,rh_S_pericallosal_meancurv,,0
Right CA3 Volume,Right_CA3,lh_G_oc-temp_lat-fusifor_area,Left_gyrus_oc-temp_lat-fusifor_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus And Sulcus Frontomargin Volume From Qdec,,rh_G_and_S_frontomargin_volume,,1
Cerebrospinal Fluid Volume,,CSF,,1
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",right_hippocampal-fissure,Right_hippocampal-fissure,0
Alcohol,,CSF_P-Tau,Measure_of_the_phosphorylated_Tau_protein_in_the_Cerebrospinal_Fluid_(CSF),0
Left Pars Opercularis Mean Cortical Thickness,,LeftTemporalpole,,0
Right Sulcus Collat Transv Posterior Thickness From Qdec,,rh_S_collat_transv_post_thickness,,1
Right Lateraloccipital Area,,lh_parahippocampal_volume,Left_parahippocampal_volume_from_Qdec_lh.aparc.volume.stats_file,0
Left Rostralanteriorcingulate Meancurv From Qdec,,rh_S_occipital_ant_thickness,,0
Right Gyrus Cuneus Area From Qdec,,rh_G_cuneus_area,Right_gyrus_cuneus_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Left Gyrus Pariet Inf-Angular Meancurv From Qdec,,lh_G_pariet_inf-Angular_meancurv,,1
Left Sulcus Cingul-Marginalis Area From Qdec,,lh_S_cingul-Marginalis_area,,1
Diabetes,,NPITOTAL,,0
Left Pole Occipital Thickness From Qdec,,lh_Pole_occipital_thickness,,1
Right Gyrus Temp Sup-Plan Polar Volume From Qdec,,Demographic.YearMonthOfBirth,Participant year and month of birth (YYYYMM).,0
Left Banks Of The Superior Temoral Sulcus Meancurv From Qdec,,wm-rh-parahippocampal,White-matter-Right-parahippocampal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Left Caudal Middle Frontal Mean Cortical Thickness,,lh_caudalmiddlefrontal_thickness,,1
Left Gyrus Rectus Area From Qdec,,lh_G_rectus_area,,1
Right Gyrus Temporal Middle Volume From Qdec,,(G_temporal_middle)GrayVol,,1
White-matter-Right-pericalcarine-from Qdec Wmparc,,wm-rh-pericalcarine,,1
Left Postcentral Meancurv From Qdec,,lh_(postcentral)MeanCurv,,1
Diagnosis,,PTHAND,3. Participant Handedness,0
Left Sulcus Pericallosal Thickness From Qdec,,lh_S_pericallosal_thickness,Left_sulcus_pericallosal_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Sulcus Parieto Occipital Area From Qdec,,(S_occipital_ant)GrayVol,,0
Right Gyrus Frontal Inf-Orbital Thickness From Qdec,,(S_precentral-sup-part)GrayVol,,0
Handedness,,lh_(bankssts)GrayVol,,0
Right Sulcus Suborbital Meancurv From Qdec,,rh_S_suborbital_meancurv,Right_sulcus_suborbital_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Whole Hippocampus Volume,,left_Whole_hippocampus,,1
Right Superiorparietal Mean Cortical Thickness,,rh_superiorparietal_thickness,,1
Right Gyrus Subcallosal Area From Qdec,,rh_Lat_Fis-ant-Horizont_area,,0
Education,,rh_G_occipital_middle_meancurv,,0
White-matter-Right-superiorparietal-from Qdec Wmparc,,rh_S_central_volume,Right_sulcus_central_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Sulcus Precentral-inf-part Thickness From Qdec,,lh_S_precentral-inf-part_thickness,,1
Right Gyrus Temp Sup-Plan Polar Thickness From Qdec,,rh_G_temp_sup-Plan_polar_thickness,,1
White-matter-Right-isthmuscingulate-from Qdec Wmparc,,wm-rh-isthmuscingulate,,1
White-matter-Right-fusiform-from Qdec Wmparc,,lh_G_orbital_volume,Left_gyrus_orbital_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Sulcus Collat Transv Anterior Thickness From Qdec,,lh_S_collat_transv_ant_thickness,,1
Left Banks Of The Superior Temoral Sulcus Cortical Thickness,,lh_bankssts_thickness,,1
Left Gyrus Ins Lg And Sulcus Cent Ins Meancurv From Qdec,,lh_G_Ins_lg_and_S_cent_ins_meancurv,,1
Clinical Dementia Rating (CDR),"A standardized rating scale developed by John C. Morris in 1997 to evaluate the severity of an individual's cognitive impairment. This instrument contains 6 areas which include memory, orientation, judgment and problem solving, community affairs, home and hobbies, and personal care. Each item is rated on a scale from 0 to 3 with 0 being none and 3 being severe.",total_scale_index_score,,0
Left Pars Opercularis Mean Cortical Thickness,,left_Hippocampal_tail,,0
Alcohol,,wm-rh-parahippocampal,White-matter-Right-parahippocampal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Left Temporalpole Meancurv From Qdec,,lh_temporalpole_meancurv,Left_temporalpole_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),1
Left Lateral Orbitofrontal Cortical Mean,,rh_G_and_S_transv_frontopol_area,,0
Left-vessel From Qdec,,lh_G_temp_sup-Lateral_area,,0
Left Medial Orbitofrontal Gray Matter Volume,,lh_S_circular_insula_sup_thickness,,0
Right Cerebellum White Matter Volume,,RightCerebellarWhiteMatter,Volume of right cerebellar white matter,1
Granulocyte Colony Stimulating Factor (G-GCSF) in CSF,"Granulocyte colony-stimulating factor (207 aa, ~22 kDa) is encoded by the human CSF3 gene. This protein is involved in the regulation of the production, differentiation, and function of granulocytes.",G_CSF,,1
PiB PET,Pittsburgh Compound-B Positron Emission Tomography,Image.PET.Amyloid.PIB_NAV.Status,,1
Left Sulcus Temporal Inferior Volume From Qdec,,ST51TA,Thickness Average (aparc.stats) of LeftPrecentral,0
Right Sulcus Postcentral Thickness From Qdec,,rh_S_postcentral_thickness,,1
Left Sulcus Precentral-inf-part Area From Qdec,,lh_S_precentral-inf-part_area,,1
Right Transverse Temporal Grey Matter Volume,,rh_transversetemporal_volume,Right_transversetemporal_volume_from_Qdec_rh.aparc.volume.stats_file,1
Left-UnsegmentedWhiteMatter-from Qdec Wmparc,Left-UnsegmentedWhiteMatter-from_Qdec_wmparc.volume.stats_file,Left-UnsegmentedWhiteMatter,,1
